IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8434362;SAFEGUARD;;;;;;15,20;15,550;15,200;1985-08;0;NRUD;AB;United States Of America;0;1985-08;7,01;0;United States Govt MSC;0554348;;4,700;159;Caterpillar Tractor Co - USA;16;Caterpillar;D399B-TA;203;4;Oil;4;1200;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;121;;0,000;2019-03-05;;27,250;369930000;United States Govt MSC;0554348;1981-08;Oil Engine(s), Geared Drive;0;United States Govt MSC;0554348;0;;;0;0,00;Salvage Ship;;Peterson Builders Sturgeo;USA141060;United States Govt MSC;0554348;In Service/Commission;United States Govt MSC;0554348;0;1985
8434374;SALVOR;;;;;;15,20;15,550;15,200;1986-06;0;NLNB;AB;United States Of America;0;1986-06;7,01;0;United States Govt MSC;0554348;;5,130;159;Caterpillar Tractor Co - USA;16;Caterpillar;D399B-TA;203;4;Oil;4;1200;United States Of America;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;JD-Contractor A/S;Denmark;1922;;0,000;2019-03-05;;81,890;369901000;United States Govt MSC;0554348;1982-02;Oil Engine(s), Geared Drive;0;United States Govt MSC;0554348;0;;;0;0,00;Salvage Ship;;Peterson Builders Sturgeo;USA141060;United States Govt MSC;0554348;In Service/Commission;United States Govt MSC;0554348;0;1986
8500915;PEMEX 154;;;;;;6,61;0,000;6,610;1984-01;0;XCNI;AB;France;0;1984-01;3,03;0;  Unknown;9991001;20080730;1,242;165;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V396TC82;185;4;Oil;2;;Mexico;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;589;;0,000;2019-03-05;1979-12;32,000;;PEMEX Logistica;0268476;1982-01;Oil Engine(s), Geared Drive;0;PEMEX Logistica;0268476;0;;;0;23,00;Utility Vessel;;Metalliques Le Trai;FRA179069;PEMEX Logistica;0268476;In Service/Commission;  Unknown;9991001;0;1984
8500927;PEMEX 155;;;;;;6,61;0,000;6,610;1984-01;0;XCNB;AB;France;0;1984-01;3,03;0;  Unknown;9991001;;1,242;165;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V396TC82;185;4;Oil;2;;Mexico;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Senegal Govt;Senegal;660;;0,000;2019-03-05;;53,940;;PEMEX Logistica;0268476;1982-01;Oil Engine(s), Geared Drive;0;PEMEX Logistica;0268476;0;;;0;23,00;Utility Vessel;;Metalliques Le Trai;FRA179069;PEMEX Logistica;0268476;In Service/Commission;  Unknown;9991001;0;1984
8500939;PEMEX 156;;;;;;6,61;0,000;6,610;1984-01;0;XCNP;AB;France;0;1984-01;3,03;0;  Unknown;9991001;;1,242;165;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V396TC82;185;4;Oil;2;;Mexico;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;101;;0,000;2019-03-05;;23,990;;PEMEX Logistica;0268476;1982-01;Oil Engine(s), Geared Drive;0;PEMEX Logistica;0268476;0;;;0;23,00;Utility Vessel;;Metalliques Le Trai;FRA179069;PEMEX Logistica;0268476;In Service/Commission;  Unknown;9991001;0;1984
8500941;PEMEX 157;;;;;;6,61;0,000;6,610;1984-01;0;XCNS;AB;France;0;1984-01;3,03;0;  Unknown;9991001;20120111;1,242;165;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V396TC82;185;4;Oil;2;;Mexico;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Starnav Servicos Maritimos Ltd;Chile;167;;0,000;2019-03-05;;33,980;;PEMEX Logistica;0268476;1982-01;Oil Engine(s), Geared Drive;0;PEMEX Logistica;0268476;0;;;0;23,00;Utility Vessel;;Metalliques Le Trai;FRA179069;PEMEX Logistica;0268476;In Service/Commission;  Unknown;9991001;0;1984
8501529;KIEL;MWM;MWM;D234V8;4;160;9,21;9,220;9,210;1986-04;0;DLQO;VL;Germany, Federal Republic Of;462;1986-04;3,71;0;  Unknown;9991001;20190430;3,001;160;Motoren Werke Mannheim AG (MWM) - West Germany;12;MWM;TBD604V12;185;4;Oil;2;1650;Germany;28,50;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Marine Tech SA de CV;Mexico;133;;0,000;2019-03-05;;30,570;211215730;Germany Govt;0500799;1984-04;Oil Engine(s), Geared Drive;0;Germany Govt Landeshauptstadt;1193781;0;;;150;13,00;Pollution Control Vessel;;Hitzler Jg - Gfr;GFR017024;Germany Govt Landeshauptstadt;1193781;In Service/Commission;Germany Govt Landeshauptstadt;1193781;0;1986
8502743;KUNIMI;;;;;;10,41;0,000;10,410;1985-09;0;;;Japan;240;1985-09;4,4;0;  Unknown;9991001;;2,701;220;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;T220AL-ET;280;4;Oil;2;800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;OCTMSCA;Venezuela;125;;0,000;2019-03-05;;25,900;;Rptd Sold Undisclosed Interest;9991942;1983-09;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Supply Tender;;Ishikawajima Ship & Chemical;JPN092171;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1985
8503371;CELTIC ZION;Detroit Diesel;G.M. (Detroit Diesel);;;50;7,94;0,000;7,940;1984-12;0;5NWJ;;United States Of America;500;1984-12;3,2;0;  Unknown;9991001;;0,000;123;General Motors-Detroit Diesel Allison Divn - USA;16;G.M. (Detroit Diesel);16V-92;127;2;Oil;2;1800;Nigeria;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Schramm Group GmbH;Germany;147;;0,000;2019-01-15;;30,000;657923000;Rptd Sold Undisclosed Interest;9991942;1982-12;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;10,00;Supply Tender;;Master Boat Coden;USA304061;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1984
8503383;P. M. 11;;;;;;7,94;0,000;7,940;1984-10;0;;;United States Of America;500;1984-10;3,2;0;  Unknown;9991001;;0,000;123;General Motors-Detroit Diesel Allison Divn - USA;16;G.M. (Detroit Diesel);16V-92;127;2;Oil;2;;Saudi Arabia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;263;;0,000;2019-03-05;;37,550;;Saudi Aramco;0095882;1982-10;Oil Engine(s), Geared Drive;0;Saudi Tug Services WLL;0945657;0;;;0;0,00;Utility Vessel;;Master Boat Coden;USA304061;Saudi Aramco;0095882;In Service/Commission;  Unknown;9991001;0;1984
8503436;JAKE EXPRESS;;;;;;7,33;0,000;7,330;1984-06;0;;;United States Of America;0;1984-06;3,48;0;  Unknown;9991001;;2,740;146;General Motors-Detroit Diesel Allison Divn - USA;12;G.M. (Detroit Diesel);12V-149-NA;146;2;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;111;;0,000;2019-03-05;;0,000;;Industrial Equipment Repair;5181175;1982-06;Oil Engine(s), Geared Drive;0;Industrial Equipment Repair;5181175;0;;;0;11,00;Mooring Vessel;;Moss Point;USA415065;Industrial Equipment Repair;5181175;In Service/Commission;  Unknown;9991001;0;1984
8503448;MISS CATE;Caterpillar;Caterpillar;3304;4;50;9,15;0,000;9,150;1984-00;0;WDF9186;;United States Of America;0;1984-00;3,74;0;  Unknown;9991001;;3,328;137;Caterpillar Inc - USA;12;Caterpillar;3412;152;4;Oil;3;1800;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;224;;0,000;2019-03-05;1969-06;35,220;366811580;Atlantic Gulf Towing LLC;1929310;1982-00;Oil Engine(s), Geared Drive;0;Atlantic Gulf Towing LLC;1929310;0;;;0;10,00;Mooring Vessel;;Moss Point;USA415065;Atlantic Gulf Towing LLC;1929310;In Service/Commission;Atlantic Gulf Towing LLC;1929310;0;1984
8503539;MCDERMOTT DERRICK BARGE NO. 50;;;;;;46,02;46,570;46,020;1988-06;0;3FKI4;AB;United Kingdom;21550;1988-06;12,49;39255;McDermott Inc;5551846;20110318;9,500;325;A.P.E.-Allen Ltd. - Bedford;9;Allen;9S37-G;370;4;Oil;5;720;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;396;;0,000;2019-03-05;;35,100;353776000;McDermott Inc;5551846;1983-03;Oil Engine(s), Electric Drive;0;McDermott International;1908411;0;;;0;7,00;Crane Vessel;;North E. Ship (Bs);GBI198404;McDermott Inc;5551846;In Service/Commission;McDermott Inc;5551846;0;1988
8505707;JAN STEEN;;;;;450;19,14;19,640;19,140;1986-02;0;PEZV;BV;Netherlands;2644;1986-02;5;3402;Van Oord Ship Management BV;5243171;;4,040;240;Stork-Werkspoor Diesel BV - Netherlands;6;Kromhout;6FHD240;260;4;Oil;2;1000;Netherlands;486,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;van den Herik's;Netherlands;366;;0,000;2017-06-13;;54,000;245421000;Van Oord NV;0180712;1983-01;Oil Engine(s), Geared Drive;0;Van Oord Overig Materieel I BV;5206241;0;;;0;10,00;Stone Carrier;;Verolme Heusden Bv;NTH306320;Van Oord Ship Management BV;5243171;Laid-Up;Van Oord Ship Management BV;5243171;0;1986
8505721;GOLFO AZZURRO;;;;;;8,51;0,000;8,510;1987-07;0;HO6060;;Netherlands;0;1987-07;4,42;0;  Unknown;9991001;;3,260;0;Caterpillar Inc - USA;;Caterpillar;;0;4;Oil;1;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;123;;0,000;2018-12-07;1987-07;31,180;373753000;Deep Water Foundation;5631967;1985-07;Oil Engine(s), Geared Drive;0;Deep Water Foundation;5631967;0;;;0;13,00;Search & Rescue Vessel;;Friesland Scheepswerf BV;NTH042028;Deep Water Foundation;5631967;In Service/Commission;  Unknown;9991001;0;1987
8506062;ANTONIO MEUCCI;;;;;;18,51;18,550;18,510;1988-01;0;IBGT;RI VL;Spain;3000;1988-01;11,82;0;Elettra Tlc SpA;4032917;20190710;6,520;250;Astilleros Espanoles SA (AESA) - Spain;8;Sulzer;8ATL25D;300;4;Oil;3;1000;Italy;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Italy Govt;Italy;550;;0,000;2014-02-04;;53,050;247349400;Elettra Tlc SpA;4032917;1983-04;Oil Engine(s), Electric Drive;0;Elettra Tlc SpA;4032917;0;;;0;12,00;Cable Layer;;ASTANDER;SPN026022;Elettra Tlc SpA;4032917;In Service/Commission;Elettra Tlc SpA;4032917;0;1988
8506919;TSS API;;;;;;7,01;0,000;7,010;1985-01;0;;;Singapore;0;1985-01;2,16;0;  Unknown;9991001;;1,680;130;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;6HAL-HTE;150;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;AdvanFort Co;United States Of America;240;;0,000;2017-04-19;1970-06;36,600;;CH Ship Management Pte Ltd;5002717;1983-01;Oil Engine(s), Geared Drive;0;CH Ship Management Pte Ltd;5002717;0;;;0;0,00;Pollution Control Vessel;;Asia-Pacific Shipyard Pte Ltd;SNG028056;CH Ship Management Pte Ltd;5002717;In Service/Commission;  Unknown;9991001;0;1985
8507016;INDEPENDENCE;;;;;;12,20;0,000;12,200;1985-05;0;KBGR;AB;United States Of America;0;1985-05;4,58;0;  Unknown;9991001;20100331;4,114;170;Caterpillar Inc - USA;12;Caterpillar;3512TA;190;4;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Drace Infraestructuras SA;Spain;359;;0,000;2012-09-05;;38,820;338955000;United States Govt;0411706;1983-05;Oil Engine(s), Geared Drive;0;United States Govt Defence;0965028;0;;;0;13,00;Salvage Ship;;Halter Moss Point;USA082180;United States Govt Defence;0965028;In Service/Commission;  Unknown;9991001;0;1985
8507406;ATLET-4;;;;;;15,00;15,260;15,000;1985-12;0;UATM;RS;Poland;457;1985-12;4;1720;Global-Flot OOO;5566891;;2,400;200;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;8;Sulzer;8AL20/24;240;4;Oil;2;;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;457;1983-10;0,000;2012-12-23;;49,980;273417700;Global-Flot OOO;5566891;1982-07;Oil Engine(s), Geared Drive;0;Global-Flot OOO;5566891;0;;;0;11,50;Crane Vessel;;Lenina Stocznia Gdanska;POL002021;Global-Flot OOO;5566891;In Service/Commission;Global-Flot OOO;5566891;0;1985
8507418;ATLET-5;;;;;;15,00;15,260;15,000;1986-02;0;4JGI;RS;Poland;457;1986-02;4;1720;  Unknown;9991001;;2,400;200;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;8;Sulzer;8AL20/24;240;4;Oil;2;;Azerbaijan;180,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Enterprise Shipping SA de CV;Mexico;111;;0,000;2014-06-06;;32,000;423159100;Specialized Sea Oil Fleet;5493171;1983-01;Oil Engine(s), Geared Drive;0;Specialized Sea Oil Fleet;5493171;0;;;0;11,50;Crane Vessel;;Lenina Stocznia Gdanska;POL002021;Specialized Sea Oil Fleet;5493171;In Service/Commission;Specialized Sea Oil Fleet;5493171;0;1986
8507420;ISLAM KERIMOV;;;;;;15,26;15,260;0,000;1986-04;0;4JIS;RS;Poland;457;1986-04;4;1720;Azerbaijan Caspian Shipping;0555540;;2,400;200;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;8;Sulzer;8AL20/24;240;4;Oil;2;;Azerbaijan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;130;1960-01;0,000;2015-09-15;1960-03;27,000;423099100;Specialized Sea Oil Fleet;5493171;1983-01;Oil Engine(s), Geared Drive;0;Specialized Sea Oil Fleet;5493171;0;;;0;11,50;Crane Vessel;;Lenina Stocznia Gdanska;POL002021;Specialized Sea Oil Fleet;5493171;In Service/Commission;Azerbaijan Caspian Shipping;0555540;0;1986
8507810;HSAD DAN;;;;;;11,26;11,280;11,260;1986-07;0;XYUS;;Thailand;279;1986-07;3,81;720;  Unknown;9991001;;2,706;142;Kloeckner-Humboldt-Deutz AG - West Germany;8;Deutz;SBA8M816;160;4;Oil;2;1800;Myanmar;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;408;;0,000;2017-03-30;1992-06;44,300;;Myanmar Govt;0141061;1984-07;Oil Engine(s), Geared Drive;0;Myanmar Govt Ports Corp;1111577;0;;;0;0,00;Buoy Tender;;Italthai;THA012069;Myanmar Govt Ports Corp;1111577;In Service/Commission;  Unknown;9991001;0;1986
8508981;SMS EXPRESS;;;;;245;6,30;6,460;6,300;1986-03;0;YB4633;BV;France;21;1986-03;2,8;95;  Unknown;9991001;;1,201;146;General Motors-Detroit Diesel Allison Divn - USA;16;G.M. (Detroit Diesel);16V-149-TI;146;2;Oil;2;1840;Indonesia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;106;;0,000;2015-12-14;;32,500;525019390;Wintermar Offshore Marine PT;1914171;1984-03;Oil Engine(s), Geared Drive;0;Wintermar Offshore Marine PT;1914171;0;2007-12-19;$700000;0;27,00;Crew Boat;;Francaise Villeneuv;FRA034025;Wintermar Offshore Marine PT;1914171;In Service/Commission;Wintermar Offshore Marine PT;1914171;0;1986
8508993;SMS PRIMA;;;;;245;6,30;6,460;6,300;1986-03;0;YB4632;RI;France;0;1986-03;2,82;0;  Unknown;9991001;;1,201;146;General Motors-Detroit Diesel Allison Divn - USA;16;G.M. (Detroit Diesel);16V-149-TI;146;2;Oil;2;;Indonesia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Unifin Financiera SAPI de CV;Mexico;150;;0,000;2018-11-01;;33,530;525019392;Wintermar Offshore Marine PT;1914171;1984-03;Oil Engine(s), Geared Drive;0;Wintermar Offshore Marine PT;1914171;0;2007-12-19;$700000;0;27,00;Crew Boat;;Francaise Villeneuv;FRA034025;Wintermar Offshore Marine PT;1914171;In Service/Commission;Wintermar Offshore Marine PT;1914171;0;1986
8511457;ATLET-8;;;;;;15,00;15,260;15,000;1986-07;0;4JCC;RS;Poland;457;1986-07;4;1720;Azerbaijan Caspian Shipping;0555540;;2,400;200;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;8;Sulzer;8AL20/24;240;4;Oil;2;;Azerbaijan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Unifin Financiera SAPI de CV;Mexico;150;;0,000;2019-01-17;;33,530;423160100;Azerbaijan Caspian Shipping;0555540;1983-01;Oil Engine(s), Geared Drive;0;Azerbaijan Caspian Shipping;0555540;0;;;0;11,50;Crane Vessel;;Lenina Stocznia Gdanska;POL002021;Azerbaijan Caspian Shipping;0555540;In Service/Commission;Azerbaijan Caspian Shipping;0555540;0;1986
8511469;RAMIZ HAJIYEV;;;;;;15,26;15,260;0,000;1986-09;0;4JCB;RS;Poland;457;1986-09;4;1720;Azerbaijan Caspian Shipping;0555540;;2,400;200;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;8;Sulzer;8AL20/24;240;4;Oil;2;;Azerbaijan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;238;1979-01;0,000;2017-08-08;;25,200;423119100;Azerbaijan Caspian Shipping;0555540;1983-01;Oil Engine(s), Geared Drive;0;Azerbaijan Caspian Shipping;0555540;0;;;0;11,50;Crane Vessel;;Lenina Stocznia Gdanska;POL002021;Azerbaijan Caspian Shipping;0555540;In Service/Commission;Azerbaijan Caspian Shipping;0555540;0;1986
8511471;VIKHR-10;;;;;;14,01;14,360;14,010;1986-05;0;;;Poland;317;1986-05;6,41;2430;  Unknown;9991001;;4,601;250;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;16;Sulzer;16ASV25/30;300;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;217;;0,000;2013-12-06;;37,500;;Azerbaijan Caspian Shipping;0555540;1980-07;Oil Engine(s), Geared Drive;0;Azerbaijan Caspian Shipping;0555540;0;;;0;16,00;Fire Fighting Vessel;;Bohaterow Westerplatte;POL004040;Azerbaijan Caspian Shipping;0555540;In Service/Commission;Azerbaijan Caspian Shipping;0555540;0;1986
8512566;HUAN WEI YI HUO;;;;;;12,01;12,270;12,010;1986-09;0;BTEY;;Japan;811;1986-09;5,52;0;  Unknown;9991001;;4,312;185;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;S185L-UT;230;4;Oil;2;900;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;CCCC;China, People's Republic Of;704;;0,000;2015-06-24;;57,500;412011260;China Govt;0104538;1984-09;Oil Engine(s), Geared Drive;0;China Govt;0104538;0;;;0;10,00;Waste Disposal Vessel;;Teraoka Shipyard Co Ltd;JPN183118;China Govt;0104538;In Service/Commission;  Unknown;9991001;0;1986
8513821;NNS VISION;;;;;;5,83;5,920;5,830;1986-07;0;;IS;Hong Kong, China;0;1986-07;3,35;97;  Unknown;9991001;;1,601;165;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V396TB83;185;4;Oil;2;1900;Unknown;10,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Legend Maritime Enterprises;United Arab Emirates;120;;0,000;2019-02-20;;30,480;;Ocean Marine Security Ltd-SIE;5596171;1984-07;Oil Engine(s), Geared Drive;0;Ocean Marine Security Ltd-SIE;5596171;0;;;0;0,00;Patrol Vessel;;Chung Wah;HKG011046;Ocean Marine Security Ltd-SIE;5596171;In Service/Commission;  Unknown;9991001;0;1986
8514150;OSHIMA;;;;;;10,50;10,550;10,500;1985-09;0;YBGL2;RI;Japan;284;1985-09;4,28;0;  Unknown;9991001;20190307;3,510;260;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;6T260L-ST;330;4;Oil;2;700;Indonesia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;North Aegean Slops;Greece;218;;0,000;2013-09-24;;41,100;;Andalas Bahtera Baruna;1909263;1984-00;Oil Engine(s), Geared Drive;0;Trans Witsco Marine PT;5670329;0;;;0;12,00;Fire Fighting Vessel;;Mukaishima Zoki;JPN023055;Andalas Bahtera Baruna;1909263;In Service/Commission;Andalas Bahtera Baruna;1909263;0;1985
8514162;ASUWA;;;;;;11,41;11,430;11,410;1985-09;0;;;Japan;293;1985-09;3,36;0;  Unknown;9991001;;2,909;220;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;T220AL-ST;280;4;Oil;2;800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;111;1983-04;0,000;2013-09-30;;22,500;;Rptd Sold Undisclosed Interest;9991942;1985-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Pollution Control Vessel;;Mukaishima Zoki;JPN023055;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1985
8514447;YUBARI;;;;;;7,90;7,920;7,900;1985-11;0;JESB;;Japan;0;1985-11;4,4;0;  Unknown;9991001;;2,800;310;Niigata Engineering Co Ltd - Japan;6;Niigata;6M31AFTE;530;4;Oil;2;360;Japan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;201;;0,000;2016-10-07;;34,440;431800066;Japan Govt;0843320;1985-00;Oil Engine(s), Direct Drive;0;Japan Govt Coastguard;0212886;0;;;0;0,00;Patrol Vessel;;Usuki Iron Works - Usuki;JPN038107;Japan Govt Coastguard;0212886;In Service/Commission;  Unknown;9991001;0;1985
8514667;SKS;;;;;;9,50;0,000;9,500;1986-03;0;;;Japan;149;1986-03;3,51;0;  Unknown;9991001;;2,701;180;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6DSM-18A;230;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Kapitein Maritiem;Netherlands;110;;0,000;2017-05-31;;18,650;;Rptd Sold Undisclosed Interest;9991942;1984-03;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;9,00;Utility Vessel;;Ishikawajima Ship & Chemical;JPN092171;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1986
8514708;SEIRYU MARU;;;;;;11,21;0,000;11,210;1985-12;0;;;Japan;1517;1985-12;4,81;0;  Unknown;9991001;;4,152;310;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;A31;600;4;Oil;1;290;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Unifin Financiera SAPI de CV;Mexico;153;;0,000;2019-01-17;;33,520;;Daiei Shipping Co Ltd;5310724;1985-09;Oil Engine(s), Direct Drive;0;Daiei Shipping Co Ltd;5310724;0;;;0;0,00;Incinerator;;Kochi (Kaisei);JPN019057;Daiei Shipping Co Ltd;5310724;In Service/Commission;  Unknown;9991001;0;1985
8515154;NEW JERSEY;;;;;;8,70;0,000;8,700;1986-08;0;WMCY;AB;Netherlands;0;1986-08;4,7;580;  Unknown;9991001;20090713;3,001;200;MAN B&W Diesel GmbH - Augsburg;6;MAN;6L20/27;270;4;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;CSP;Mexico;153;;0,000;2019-01-25;;33,520;367008110;United New York/New Jersey;0600303;1984-08;Oil Engine(s), Geared Drive;0;United New York/New Jersey;0600303;0;;;0;13,25;Pilot Vessel;;Bijlholt Bv;NTH012037;United New York/New Jersey;0600303;In Service/Commission;United New York/New Jersey;0600303;0;1986
8515673;ANGELO B.;;;;;;11,51;14,000;11,510;1986-06;0;5BKP4;RI;Italy;1432;1986-06;4,53;0;Italteam Shipping Srl;5061911;20200531;3,664;170;Caterpillar Tractor Co - USA;12;Caterpillar;3512TA;190;4;Oil;2;1200;Cyprus;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;131;;0,000;2017-08-01;;24,760;212028000;STONE Societa Cooperativa;1406442;1984-06;Oil Engine(s), Geared Drive;0;STONE Societa Cooperativa;1406442;0;;;0;0,00;Hopper, Motor;;Lucchese Achille;ITL010013;STONE Societa Cooperativa;1406442;In Service/Commission;Italteam Shipping Srl;5061911;0;1986
8515829;HU GANG GONG XIAO 5;;;;;;7,60;7,930;7,600;1985-08;0;BTKA;;Japan;0;1985-08;3,51;0;  Unknown;9991001;;2,301;255;Niigata Engineering Co Ltd - Japan;6;Pielstick;6PA5L255;270;4;Oil;2;900;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;121;;0,000;2018-01-08;;30,140;;China Govt Shanghai Port;1067967;1985-00;Oil Engine(s), Geared Drive;0;China Govt Shanghai Port;1067967;0;;;0;0,00;Fire Fighting Vessel;;Odo Shipbuilding & Engineering;JPN139015;China Govt Shanghai Port;1067967;In Service/Commission;  Unknown;9991001;0;1985
8515831;QING GANG XIAO 2;;;;;;8,20;8,440;8,200;1985-09;0;BTDZ;;Japan;0;1985-09;3,8;0;  Unknown;9991001;;2,550;255;Niigata Engineering Co Ltd - Japan;6;Pielstick;6PA5L255;270;4;Oil;2;900;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Archirodon Group NV;Netherlands;141;;0,000;2018-05-29;;22,280;;China Govt Qingdao Port;1148202;1985-00;Oil Engine(s), Geared Drive;0;China Govt Qingdao Port;1148202;0;;;0;0,00;Fire Fighting Vessel;;Odo Shipbuilding & Engineering;JPN139015;China Govt Qingdao Port;1148202;In Service/Commission;  Unknown;9991001;0;1985
